sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,total_reads,ntsm_score,production,title,design_description,generator_facility,generator_contact,library_id,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,basecaller_version,ccs_algorithm,cell_type,platform_unit_1,platform_unit_2,barcode,iso_library_id,iso_filename,pool,similarity,pbtrim_version,jasmine_version,lima_version,refine_version,check-flnc reads
NA19185,,SRP305758,PRJNA701308,,NA19185.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19185/raw_data/PacBio_Kinnex/NA19185.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,bam,17318034,0.154566,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19185.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_230051_s3,m84081_240723_010018_s4,bc02,HPRC_Kinnex_Pool_15,flnc-2.bam,HPRC_Kinnex_Pool15,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA19338,,SRP305758,PRJNA701308,,NA19338.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_Kinnex/NA19338.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,bam,20320790,0.160915,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19338.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_210122_s1,m84081_240722_190156_s2,bc10,HPRC_Kinnex_Pool_13,flnc-6.bam,HPRC_Kinnex_Pool13,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA19391,,SRP305758,PRJNA701308,,NA19391.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_Kinnex/NA19391.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,bam,10915374,0.17016,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19391.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_210122_s1,m84081_240722_190156_s2,bc11,HPRC_Kinnex_Pool_13,flnc-7.bam,HPRC_Kinnex_Pool13,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA19443,,SRP305758,PRJNA701308,,NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_Kinnex/NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,bam,14102830,0.170999,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240728_110915_s4,m84081_240728_090940_s3,bc06,HPRC_Kinnex_Pool_20,flnc-2.bam,HPRC_Kinnex_Pool20,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA19468,,SRP305758,PRJNA701308,,NA19468.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_Kinnex/NA19468.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,bam,9913617,0.160855,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19468.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_210122_s1,m84081_240722_190156_s2,bc12,HPRC_Kinnex_Pool_13,flnc-8.bam,HPRC_Kinnex_Pool13,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA19700,,SRP305758,PRJNA701308,,NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_Kinnex/NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,bam,17007320,0.159195,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_065335_s1,m84081_240724_045406_s2,bc04,HPRC_Kinnex_Pool_16,flnc-4.bam,HPRC_Kinnex_Pool16,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA20503,,SRP305758,PRJNA701308,,NA20503.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA20503/raw_data/PacBio_Kinnex/NA20503.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,bam,15491897,0.192075,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA20503.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240727_011703_s4,m84081_240726_231733_s3,bc08,HPRC_Kinnex_Pool_18,flnc-8.bam,HPRC_Kinnex_Pool18,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA20752,,SRP305758,PRJNA701308,,NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_Kinnex/NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,bam,19023374,0.165438,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_065335_s1,m84081_240724_045406_s2,bc09,HPRC_Kinnex_Pool_16,flnc-5.bam,HPRC_Kinnex_Pool16,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA20799,,SRP305758,PRJNA701308,,NA20799.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_Kinnex/NA20799.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,bam,19413978,0.178283,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA20799.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_065335_s1,m84081_240724_045406_s2,bc01,HPRC_Kinnex_Pool_16,flnc-1.bam,HPRC_Kinnex_Pool16,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA20805,,SRP305758,PRJNA701308,,NA20805.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_Kinnex/NA20805.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,bam,13386009,0.178975,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA20805.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_230051_s3,m84081_240723_010018_s4,bc06,HPRC_Kinnex_Pool_15,flnc-6.bam,HPRC_Kinnex_Pool15,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA20870,,SRP305758,PRJNA701308,,NA20870.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_Kinnex/NA20870.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,bam,15631798,0.172779,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA20870.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240727_011703_s4,m84081_240726_231733_s3,bc01,HPRC_Kinnex_Pool_18,flnc-1.bam,HPRC_Kinnex_Pool18,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA20905,,SRP305758,PRJNA701308,,NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_Kinnex/NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,bam,20998715,0.167911,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_065335_s1,m84081_240724_045406_s2,bc10,HPRC_Kinnex_Pool_16,flnc-6.bam,HPRC_Kinnex_Pool16,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA21093,,SRP305758,PRJNA701308,,NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_Kinnex/NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,bam,13420815,0.180572,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240727_011703_s4,m84081_240726_231733_s3,bc05,HPRC_Kinnex_Pool_18,flnc-5.bam,HPRC_Kinnex_Pool18,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA21106,,SRP305758,PRJNA701308,,NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_Kinnex/NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,bam,24998408,0.175474,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240727_011703_s4,m84081_240726_231733_s3,bc07,HPRC_Kinnex_Pool_18,flnc-7.bam,HPRC_Kinnex_Pool18,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA21110,,SRP305758,PRJNA701308,,NA21110.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA21110/raw_data/PacBio_Kinnex/NA21110.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,bam,23334740,0.162041,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA21110.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240727_011703_s4,m84081_240726_231733_s3,bc02,HPRC_Kinnex_Pool_18,flnc-2.bam,HPRC_Kinnex_Pool18,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG02486,,SRP305758,PRJNA701308,,HG02486.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02486/raw_data/PacBio_Kinnex/HG02486.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,bam,17166088,0.168067,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02486.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO,REVIO,C1,P1,5,8.0.0,lymph,m84081_240712_194046_s2,m84081_240717_095021_s3,bc07,HPRC_Kinnex_Pool1,flnc-3.bam,HPRC_Kinnex_Pool1,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG02559,,SRP305758,PRJNA701308,,HG02559.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02559/raw_data/PacBio_Kinnex/HG02559.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,bam,16941262,0.150864,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02559.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO,REVIO,C1,P1,5,8.0.0,lymph,m84081_240712_194046_s2,m84081_240717_095021_s3,bc08,HPRC_Kinnex_Pool1,flnc-4.bam,HPRC_Kinnex_Pool1,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG01123,,SRP305758,PRJNA701308,,HG01123.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG01123/raw_data/PacBio_Kinnex/HG01123.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,bam,19883662,0.160227,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG01123.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO,REVIO,C1,P1,5,8.0.0,lymph,m84081_240712_194046_s2,m84081_240717_095021_s3,bc09,HPRC_Kinnex_Pool1,flnc-5.bam,HPRC_Kinnex_Pool1,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03471,,SRP305758,PRJNA701308,,HG03471.lymph.m84046_240713_071511_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03471/raw_data/PacBio_Kinnex/HG03471.lymph.m84046_240713_071511_s3.flnc.bam,bam,7605827,0.181317,UW_HPRC_Y5_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,University of Washington,iviolich@ucsc.edu,HG03471.lymph.m84046_240713_071511_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO,REVIO,C1,P1,5,8.0.1,lymph,m84046_240713_071511_s3,,bc09,HPRC_Pool002.KN,flnc-5.bam,HPRC_Pool002.KN,1,1.1.0,2.2.1,2.10.0,4.1.2,True
HG03471,,SRP305758,PRJNA701308,,HG03471.lymph.m84046_240717_105141_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03471/raw_data/PacBio_Kinnex/HG03471.lymph.m84046_240717_105141_s2.flnc.bam,bam,7478691,0.181317,UW_HPRC_Y5_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,University of Washington,iviolich@ucsc.edu,HG03471.lymph.m84046_240717_105141_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO,REVIO,C1,P1,5,8.0.1,lymph,m84046_240717_105141_s2,,bc09,HPRC_Pool002.KN,flnc-5.bam,HPRC_Pool002.KN,1,1.1.0,2.2.1,2.10.0,4.1.2,True
