sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,coverage,deepconsensus_coverage,total_reads,total_bp,total_gbp,mean,min,max,n25,n50,n75,quartile_25,quartile_50,quartile_75,ntsm_score,production,design_description,notes,generator_facility,generator_contact,library_id,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,basecaller,basecaller_version,ccs_algorithm,lima_version,lima_float_version,primrose_version,primrose_filename,deepconsensus_filename,deepconsensus_path,mm_tag,mm_review,mm_remove,ML_tag,all_kinetics_flag,keep_kinetics_flag,hifi_kinetics_tag,PP_PRIMROSE,fi_tag,ri_tag,fp_tag,rp_tag
HG03579,,SRP305758,PRJNA701308,SAMN17861671,m64043_200518_053124.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03579/raw_data/PacBio_HiFi/wMods/m64043_200518_053124.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,13.1,14.68,2076638.0,40544279629.0,40.54,19523.0,79.0,49925.0,17529.0,19372.0,22022.0,17165.0,18856.0,21188.0,0.592667,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03579_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,,,ccs,8.0.0,6.0.0,,,1.4.0,,HG03579.m64043_200518_053124.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG03579/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03579.m64043_200518_053124.dc.q20.fastq.gz,True,False,False,True,False,True,True,True,True,True,True,True
HG03579,,SRP305758,PRJNA701308,SAMN17861671,m64043_200519_115622.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03579/raw_data/PacBio_HiFi/wMods/m64043_200519_115622.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,12.8,14.19,2026197.0,39582458252.0,39.58,19535.0,55.0,49334.0,17543.0,19383.0,22020.0,17183.0,18871.0,21194.0,0.599331,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03579_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,,,ccs,8.0.0,6.0.0,,,1.4.0,,HG03579.m64043_200519_115622.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG03579/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03579.m64043_200519_115622.dc.q20.fastq.gz,True,False,False,True,False,True,True,True,True,True,True,True
HG03579,,SRP305758,PRJNA701308,SAMN17861671,m64043_220605_133005.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03579/raw_data/PacBio_HiFi/wMods/m64043_220605_133005.5mc.hifi_reads.bam,unaligned reads with 5mC,,,,,,,,,,,,,,,,WUSTL_T2T_HiFi_TopUp_Year3,HiFi sequencing with 5mC methylation,to be released,Washington University,,,WGS,GENOMIC,RANDOM,single,,,PACBIO_SMRT,Sequel IIe,,,ccs,6.3.0,6.3.0,,,,,,,,,,,,,,,,,,
HG03579,,SRP305758,PRJNA701308,SAMN17861671,m64043_220607_102715.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03579/raw_data/PacBio_HiFi/wMods/m64043_220607_102715.5mc.hifi_reads.bam,unaligned reads with 5mC,,,,,,,,,,,,,,,,WUSTL_T2T_HiFi_TopUp_Year3,HiFi sequencing with 5mC methylation,to be released,Washington University,,,WGS,GENOMIC,RANDOM,single,,,PACBIO_SMRT,Sequel IIe,,,ccs,6.3.0,6.3.0,,,,,,,,,,,,,,,,,,
HG03583,SRR29405786,SRP305758,PRJNA701308,SAMN41021645,m84091_230712_170232_s2.hifi_reads.bc1020.bam,bam,s3://human-pangenomics/working/HPRC/HG03583/raw_data/PacBio_HiFi/m84091_230712_170232_s2.hifi_reads.bc1020.bam,unaligned reads with 5mC,28.9,,3973911.0,89601336260.0,89.6,22547.0,53.0,66232.0,19013.0,23261.0,28516.0,17663.0,21381.0,26167.0,0.548279,RU_Y4,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG03583_PB1_m84091_230712_170232_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03583,SRR29405787,SRP305758,PRJNA701308,SAMN41021645,m84091_230719_172335_s4.hifi_reads.bc1020.bam,bam,s3://human-pangenomics/working/HPRC/HG03583/raw_data/PacBio_HiFi/m84091_230719_172335_s4.hifi_reads.bc1020.bam,unaligned reads with 5mC,0.0,,243.0,617846.0,0.0,2542.0,129.0,4840.0,2251.0,2798.0,3414.0,1974.0,2512.0,3146.0,1.0,RU_Y4,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG03583_PB1_m84091_230719_172335_s4,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03583,SRR29405788,SRP305758,PRJNA701308,SAMN41021645,m84091_230727_132817_s2.hifi_reads.bc1020.bam,bam,s3://human-pangenomics/working/HPRC/HG03583/raw_data/PacBio_HiFi/m84091_230727_132817_s2.hifi_reads.bc1020.bam,unaligned reads with 5mC,23.7,,3275414.0,73592673188.0,73.59,22468.0,70.0,63881.0,18957.0,23160.0,28344.0,17637.0,21312.0,26030.0,0.558907,RU_Y4,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG03583_PB1_m84091_230727_132817_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03583,SRR29405789,SRP305758,PRJNA701308,SAMN41021645,m84091_230817_153352_s4.hifi_reads.bc1020.bam,bam,s3://human-pangenomics/working/HPRC/HG03583/raw_data/PacBio_HiFi/m84091_230817_153352_s4.hifi_reads.bc1020.bam,unaligned reads with 5mC,4.5,,658801.0,13823052723.0,13.82,20982.0,374.0,58773.0,17589.0,21310.0,26145.0,16579.0,19701.0,24014.0,0.632226,RU_Y4,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG03583_PB1_m84091_230817_153352_s4,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03654,,SRP305758,PRJNA701308,SAMN26237511,m64043_210522_023949.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/wMods/m64043_210522_023949.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,8.5,9.34,1407194.0,26324187893.0,26.32,18706.0,527.0,54542.0,16400.0,18463.0,21660.0,16104.0,17719.0,20827.0,0.609136,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03654_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03654.m64043_210522_023949.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03654.m64043_210522_023949.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03654,,SRP305758,PRJNA701308,SAMN26237511,m64043_210523_101851.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/wMods/m64043_210523_101851.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,11.0,11.93,1796437.0,34126728073.0,34.13,18996.0,90.0,60353.0,16568.0,18939.0,22101.0,16229.0,18023.0,21237.0,0.588923,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03654_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03654.m64043_210523_101851.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03654.m64043_210523_101851.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03654,,SRP305758,PRJNA701308,SAMN26237511,m64043_210524_174752.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/wMods/m64043_210524_174752.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,10.4,11.26,1700544.0,32313779561.0,32.31,19002.0,531.0,65226.0,16575.0,18943.0,22091.0,16238.0,18030.0,21236.0,0.579788,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03654_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03654.m64043_210524_174752.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03654.m64043_210524_174752.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03654,,SRP305758,PRJNA701308,SAMN26237511,m64043_210528_171552.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/wMods/m64043_210528_171552.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,6.9,8.82,1121956.0,21288110123.0,21.29,18974.0,86.0,50438.0,16591.0,18881.0,22010.0,16266.0,18022.0,21176.0,0.603002,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03654_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03654.m64043_210528_171552.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03654.m64043_210528_171552.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03654,SRR30545911,SRP305758,PRJNA701308,SAMN26237511,m84081_231112_023836_s2.hifi_reads.default.bam,bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m84081_231112_023836_s2.hifi_reads.default.bam,unaligned reads with 5mC,24.8,,4572174.0,76840555351.0,76.84,16806.0,123.0,57246.0,15639.0,16544.0,17685.0,15532.0,16390.0,17457.0,0.563236,WUSTL_HPRC_HiFi_Year2_TopUp,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG03654_lib1_m84081_231112_023836_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03669,,SRP305758,PRJNA701308,SAMN26237512,m64043_210604_175624.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/wMods/m64043_210604_175624.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,10.7,11.63,1673096.0,33224375908.0,33.22,19858.0,648.0,56876.0,18247.0,20290.0,22400.0,17539.0,19825.0,21872.0,0.612426,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03669_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03669.m64043_210604_175624.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210604_175624.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03669,,SRP305758,PRJNA701308,SAMN26237512,m64043_210606_013256.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/wMods/m64043_210606_013256.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,10.6,11.84,1643693.0,32948988442.0,32.95,20045.0,620.0,53173.0,18480.0,20459.0,22587.0,17833.0,19999.0,22059.0,0.58424,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03669_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03669.m64043_210606_013256.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210606_013256.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03669,,SRP305758,PRJNA701308,SAMN26237512,m64043_210607_090252.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/wMods/m64043_210607_090252.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,7.2,8.54,1127654.0,22267350582.0,22.27,19746.0,128.0,56463.0,18112.0,20210.0,22305.0,17364.0,19742.0,21779.0,0.622639,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03669_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03669.m64043_210607_090252.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210607_090252.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03669,,SRP305758,PRJNA701308,SAMN26237512,m64043_210610_203329.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/wMods/m64043_210610_203329.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,8.0,9.38,1286203.0,24900003751.0,24.9,19359.0,205.0,54502.0,17495.0,19855.0,21956.0,16737.0,19354.0,21419.0,0.608386,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG03669_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03669.m64043_210610_203329.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210610_203329.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03669,SRR30545928,SRP305758,PRJNA701308,SAMN26237512,m84081_231124_014115_s1.hifi_reads.default.bam,bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_014115_s1.hifi_reads.default.bam,unaligned reads with 5mC,11.0,,1957934.0,34056799813.0,34.06,17394.0,201.0,54743.0,15909.0,17478.0,19374.0,15622.0,17109.0,18938.0,0.565166,WUSTL_HPRC_HiFi_Year2_TopUp,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG03669_lib1_m84081_231124_014115_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03669,SRR30545927,SRP305758,PRJNA701308,SAMN26237512,m84081_231124_021221_s2.hifi_reads.default.bam,bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_021221_s2.hifi_reads.default.bam,unaligned reads with 5mC,9.2,,1629525.0,28467031205.0,28.47,17469.0,283.0,59943.0,15962.0,17548.0,19465.0,15673.0,17173.0,19020.0,0.624358,WUSTL_HPRC_HiFi_Year2_TopUp,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG03669_lib1_m84081_231124_021221_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03669,SRR30545926,SRP305758,PRJNA701308,SAMN26237512,m84081_231124_024327_s3.hifi_reads.default.bam,bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_024327_s3.hifi_reads.default.bam,unaligned reads with 5mC,10.3,,1827869.0,31900342554.0,31.9,17452.0,185.0,54709.0,15956.0,17537.0,19443.0,15666.0,17164.0,19002.0,0.578885,WUSTL_HPRC_HiFi_Year2_TopUp,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG03669_lib1_m84081_231124_024327_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03688,,SRP305758,PRJNA701308,SAMN26267385,m54329U_210608_221930.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/wMods/m54329U_210608_221930.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,9.2,11.12,1620373.0,28672095909.0,28.67,17694.0,84.0,51332.0,15700.0,17689.0,20289.0,15340.0,17113.0,19552.0,0.582483,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,University of Washington,kmiyamot@uw.edu,HG03688.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03688.m54329U_210608_221930.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03688.m54329U_210608_221930.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03688,,SRP305758,PRJNA701308,SAMN26267385,m54329U_210611_221457.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/wMods/m54329U_210611_221457.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,7.6,8.65,1366300.0,23712691290.0,23.71,17355.0,86.0,50736.0,15385.0,17266.0,19865.0,15063.0,16712.0,19103.0,0.613452,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,University of Washington,kmiyamot@uw.edu,HG03688.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03688.m54329U_210611_221457.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03688.m54329U_210611_221457.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03688,,SRP305758,PRJNA701308,SAMN26267385,m54329U_210618_202343.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/wMods/m54329U_210618_202343.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,8.2,9.89,1466700.0,25428236196.0,25.43,17337.0,1008.0,48498.0,15377.0,17242.0,19819.0,15057.0,16700.0,19071.0,0.584104,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,University of Washington,kmiyamot@uw.edu,HG03688.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03688.m54329U_210618_202343.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03688.m54329U_210618_202343.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03688,,SRP305758,PRJNA701308,SAMN26267385,m64076_210610_224207.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/wMods/m64076_210610_224207.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,11.2,12.7,1927878.0,34597694779.0,34.6,17945.0,85.0,49522.0,15910.0,18004.0,20653.0,15513.0,17393.0,19908.0,0.579009,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,University of Washington,kmiyamot@uw.edu,HG03688.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG03688.m64076_210610_224207.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03688.m64076_210610_224207.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
HG03688,SRR29483118,SRP305758,PRJNA701308,SAMN26267385,m84046_230707_195504_s2.hifi_reads.default.bam,bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m84046_230707_195504_s2.hifi_reads.default.bam,unaligned reads with 5mC,19.6,,3456854.0,60723310391.0,60.72,17566.0,101.0,51499.0,15558.0,17449.0,20094.0,15240.0,16894.0,19318.0,0.560587,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03688.HFSS_b2_m84046_230707_195504_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03704,SRR23922655,SRP305758,PRJNA701308,SAMN33758795,m54329U_211105_213234-bc1001.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/wMods/m54329U_211105_213234-bc1001.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,8.1,,1212386.0,25139477214.0,25.14,20735.0,493.0,61181.0,17908.0,20760.0,24604.0,17290.0,19755.0,23225.0,0.585233,r2-limma-patch,HiFi sequencing of 26kb fractionated gDNA,file.list name: m54329U_211105_213234-bc1001.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m54329U_211105_213234-bc1001.5mc.hifi_reads.bam; to be released,University of Washington,kmiyamot@uw.edu,,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG03704,SRR23922655,SRP305758,PRJNA701308,SAMN33758795,m54329U_211111_222027-bc1001.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/wMods/m54329U_211111_222027-bc1001.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,6.7,,1009358.0,20852506753.0,20.85,20659.0,727.0,67087.0,17853.0,20671.0,24461.0,17248.0,19681.0,23109.0,0.578222,r2-limma-patch,HiFi sequencing of 26kb fractionated gDNA,file.list name: m54329U_211111_222027-bc1001.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m54329U_211111_222027-bc1001.5mc.hifi_reads.bam; to be released,University of Washington,kmiyamot@uw.edu,,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG03704,SRR23922654,SRP305758,PRJNA701308,SAMN33758795,m54329U_220203_054640-bc1001.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/wMods/m54329U_220203_054640-bc1001.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,5.0,,783402.0,15515677051.0,15.52,19805.0,77.0,64236.0,16931.0,20064.0,24078.0,16127.0,18857.0,22528.0,0.636082,r2-limma-patch,HiFi sequencing of 25kb fractionated gDNA,file.list name: m54329U_220203_054640-bc1001.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m54329U_220203_054640-bc1001.5mc.hifi_reads.bam; to be released,University of Washington,kmiyamot@uw.edu,,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG03704,SRR23922653,SRP305758,PRJNA701308,SAMN33758795,m54329U_220203_054640-bc1018.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/wMods/m54329U_220203_054640-bc1018.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,1.6,,249779.0,4818202256.0,4.82,19289.0,61.0,48616.0,16754.0,19296.0,22712.0,16218.0,18426.0,21504.0,0.761898,r2-limma-patch,HiFi sequencing of 24kb fractionated gDNA,file.list name: m54329U_220203_054640-bc1018.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m54329U_220203_054640-bc1018.5mc.hifi_reads.bam; to be released,University of Washington,kmiyamot@uw.edu,,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
