sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,coverage,total_bp,total_Gbp,ntsm_score,production,title,design_description,generator_facility,generator_contact,library_ID,library_strategy,library_source,library_selection,library_layout,shear_method,platform,instrument_model,assembly
HG01167,,SRP305758,PRJNA701308,SAMN41021679,HG01167-2_FC1_S20_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01167/raw_data/hic/HG01167-2_FC1_S20_L001_R1_001.fastq.gz,unaligned reads,3.43,10641094122,10.64,0.523554,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01167,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01167-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00350,,SRP305758,PRJNA701308,SAMN41021654,HG00350-2_FC3_S32_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00350/raw_data/hic/HG00350-2_FC3_S32_L002_R2_001.fastq.gz,unaligned reads,3.74,11589050680,11.59,0.524652,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00350,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00350-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00350,,SRP305758,PRJNA701308,SAMN41021654,HG00350-2_FC1_S32_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00350/raw_data/hic/HG00350-2_FC1_S32_L002_R1_001.fastq.gz,unaligned reads,3.57,11078917263,11.08,0.525289,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00350,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00350-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG02083,,SRP305758,PRJNA701308,SAMN26237504,HG02083-2_FC3_S77_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG02083/raw_data/hic/HG02083-2_FC3_S77_L004_R2_001.fastq.gz,unaligned reads,3.72,11523626306,11.52,0.525959,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG02083,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG02083-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03521,,SRP305758,PRJNA701308,SAMN41021651,HG03521-1_FC2_S25_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03521/raw_data/hic/HG03521-1_FC2_S25_L002_R1_001.fastq.gz,unaligned reads,4.06,12594179915,12.59,0.526086,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03521,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03521-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00350,,SRP305758,PRJNA701308,SAMN41021654,HG00350-1_FC1_S31_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00350/raw_data/hic/HG00350-1_FC1_S31_L002_R2_001.fastq.gz,unaligned reads,3.43,10634034268,10.63,0.526156,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00350,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00350-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00235,,SRP305758,PRJNA701308,SAMN41021667,HG00235-2_FC3_S36_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00235/raw_data/hic/HG00235-2_FC3_S36_L002_R1_001.fastq.gz,unaligned reads,4.37,13562315509,13.56,0.526271,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00235,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00235-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03710,,SRP305758,PRJNA701308,SAMN26237513,HG03710-1_FC4_S66_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-1_FC4_S66_L004_R1_001.fastq.gz,unaligned reads,4.44,13772738237,13.77,0.526518,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03710,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03710-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG02083,,SRP305758,PRJNA701308,SAMN26237504,HG02083-2_FC2_S77_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG02083/raw_data/hic/HG02083-2_FC2_S77_L004_R1_001.fastq.gz,unaligned reads,4.19,12979433010,12.98,0.526879,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG02083,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG02083-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03654,,SRP305758,PRJNA701308,SAMN26237511,HG03654-2_FC2_S68_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03654/raw_data/hic/HG03654-2_FC2_S68_L004_R1_001.fastq.gz,unaligned reads,5.44,16866895243,16.87,0.527337,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03654,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03654-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20809,,SRP305758,PRJNA701308,SAMN41021671,NA20809-1_FC2_S10_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20809/raw_data/hic/NA20809-1_FC2_S10_L001_R1_001.fastq.gz,unaligned reads,6.17,19122865594,19.12,0.5276,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of NA20809,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20809-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA21102,,SRP305758,PRJNA701308,SAMN41021672,NA21102-2_FC1_S19_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA21102/raw_data/hic/NA21102-2_FC1_S19_L001_R1_001.fastq.gz,unaligned reads,3.72,11529507001,11.53,0.528739,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of NA21102,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA21102-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG02523,,SRP305758,PRJNA701308,SAMN26237506,HG02523-2_FC1_S78_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG02523/raw_data/hic/HG02523-2_FC1_S78_L004_R2_001.fastq.gz,unaligned reads,3.81,11819474868,11.82,0.529013,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG02523,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG02523-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG01261,,SRP305758,PRJNA701308,SAMN33621946,HG01261-1_FC2_S79_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01261/raw_data/hic/HG01261-1_FC2_S79_L004_R2_001.fastq.gz,unaligned reads,3.31,10252232278,10.25,0.529175,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01261,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01261-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG01261,,SRP305758,PRJNA701308,SAMN33621946,HG01261-1_FC2_S79_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01261/raw_data/hic/HG01261-1_FC2_S79_L004_R1_001.fastq.gz,unaligned reads,3.31,10252232278,10.25,0.529464,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01261,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01261-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00350,,SRP305758,PRJNA701308,SAMN41021654,HG00350-2_FC4_S32_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00350/raw_data/hic/HG00350-2_FC4_S32_L002_R1_001.fastq.gz,unaligned reads,3.76,11661725923,11.66,0.530257,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00350,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00350-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00344,,SRP305758,PRJNA701308,SAMN41021653,HG00344-1_FC1_S29_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00344/raw_data/hic/HG00344-1_FC1_S29_L002_R2_001.fastq.gz,unaligned reads,3.72,11532798197,11.53,0.53136,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00344,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00344-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03710,,SRP305758,PRJNA701308,SAMN26237513,HG03710-2_FC2_S69_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-2_FC2_S69_L004_R1_001.fastq.gz,unaligned reads,4.14,12826484657,12.83,0.531412,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03710,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03710-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03521,,SRP305758,PRJNA701308,SAMN41021651,HG03521-2_FC3_S26_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03521/raw_data/hic/HG03521-2_FC3_S26_L002_R1_001.fastq.gz,unaligned reads,5.52,17110639594,17.11,0.532363,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03521,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03521-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00350,,SRP305758,PRJNA701308,SAMN41021654,HG00350-1_FC3_S31_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00350/raw_data/hic/HG00350-1_FC3_S31_L002_R1_001.fastq.gz,unaligned reads,3.57,11052340508,11.05,0.532675,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00350,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00350-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00344,,SRP305758,PRJNA701308,SAMN41021653,HG00344-2_FC4_S30_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00344/raw_data/hic/HG00344-2_FC4_S30_L002_R2_001.fastq.gz,unaligned reads,3.32,10287214448,10.29,0.532869,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00344,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00344-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03688,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1_FC4_S67_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC4_S67_L004_R2_001.fastq.gz,unaligned reads,3.53,10942255468,10.94,0.532946,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03688,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03688-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20827,,SRP305758,PRJNA701308,SAMN41021650,NA20827-1_FC1_S23_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20827/raw_data/hic/NA20827-1_FC1_S23_L002_R2_001.fastq.gz,unaligned reads,3.56,11048708656,11.05,0.533612,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of NA20827,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20827-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA21102,,SRP305758,PRJNA701308,SAMN41021672,NA21102-2_FC4_S19_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA21102/raw_data/hic/NA21102-2_FC4_S19_L001_R1_001.fastq.gz,unaligned reads,3.99,12360564493,12.36,0.534116,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of NA21102,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA21102-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG01433,,SRP305758,PRJNA701308,SAMN26237496,HG01433-2_FC4_S50_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01433/raw_data/hic/HG01433-2_FC4_S50_L003_R1_001.fastq.gz,unaligned reads,4.81,14911878764,14.91,0.534365,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01433,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01433-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00253,,SRP305758,PRJNA701308,SAMN41021666,HG00253-1_FC3_S33_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00253/raw_data/hic/HG00253-1_FC3_S33_L002_R1_001.fastq.gz,unaligned reads,4.1,12704215427,12.7,0.534814,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00253,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00253-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20762,,SRP305758,PRJNA701308,SAMN41021652,NA20762-2_FC1_S28_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20762/raw_data/hic/NA20762-2_FC1_S28_L002_R1_001.fastq.gz,unaligned reads,3.85,11934855629,11.93,0.535046,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of NA20762,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20762-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00344,,SRP305758,PRJNA701308,SAMN41021653,HG00344-2_FC1_S30_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00344/raw_data/hic/HG00344-2_FC1_S30_L002_R2_001.fastq.gz,unaligned reads,3.13,9695990709,9.7,0.535287,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00344,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00344-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG01192,,SRP305758,PRJNA701308,SAMN33621945,HG01192-2_FC4_S82_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01192/raw_data/hic/HG01192-2_FC4_S82_L004_R1_001.fastq.gz,unaligned reads,8.39,25994812476,25.99,0.535311,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01192,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01192-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00350,,SRP305758,PRJNA701308,SAMN41021654,HG00350-1_FC4_S31_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00350/raw_data/hic/HG00350-1_FC4_S31_L002_R1_001.fastq.gz,unaligned reads,3.6,11168865396,11.17,0.535899,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00350,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00350-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG01433,,SRP305758,PRJNA701308,SAMN26237496,HG01433-2_FC1_S50_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01433/raw_data/hic/HG01433-2_FC1_S50_L003_R1_001.fastq.gz,unaligned reads,4.79,14855190948,14.86,0.536402,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01433,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01433-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00344,,SRP305758,PRJNA701308,SAMN41021653,HG00344-2_FC3_S30_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00344/raw_data/hic/HG00344-2_FC3_S30_L002_R2_001.fastq.gz,unaligned reads,3.27,10128352029,10.13,0.536564,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00344,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00344-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20827,,SRP305758,PRJNA701308,SAMN41021650,NA20827-1_FC1_S23_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20827/raw_data/hic/NA20827-1_FC1_S23_L002_R1_001.fastq.gz,unaligned reads,3.56,11048708656,11.05,0.536666,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of NA20827,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20827-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA21102,,SRP305758,PRJNA701308,SAMN41021672,NA21102-1_FC3_S11_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA21102/raw_data/hic/NA21102-1_FC3_S11_L001_R1_001.fastq.gz,unaligned reads,4.17,12934755885,12.93,0.537094,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of NA21102,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA21102-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00350,,SRP305758,PRJNA701308,SAMN41021654,HG00350-1_FC2_S31_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00350/raw_data/hic/HG00350-1_FC2_S31_L002_R1_001.fastq.gz,unaligned reads,3.78,11730375053,11.73,0.537462,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00350,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00350-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20827,,SRP305758,PRJNA701308,SAMN41021650,NA20827-2_FC4_S24_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20827/raw_data/hic/NA20827-2_FC4_S24_L002_R1_001.fastq.gz,unaligned reads,2.83,8766460983,8.77,0.537551,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of NA20827,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20827-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03688,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1_FC1_S67_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC1_S67_L004_R1_001.fastq.gz,unaligned reads,4.11,12739050674,12.74,0.537782,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03688,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03688-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG02083,,SRP305758,PRJNA701308,SAMN26237504,HG02083-2_FC1_S77_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG02083/raw_data/hic/HG02083-2_FC1_S77_L004_R2_001.fastq.gz,unaligned reads,3.8,11770832030,11.77,0.538102,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG02083,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG02083-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG01261,,SRP305758,PRJNA701308,SAMN33621946,HG01261-1_FC1_S79_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01261/raw_data/hic/HG01261-1_FC1_S79_L004_R1_001.fastq.gz,unaligned reads,3.08,9543950168,9.54,0.538651,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01261,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01261-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG01167,,SRP305758,PRJNA701308,SAMN41021679,HG01167-1_FC4_S12_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01167/raw_data/hic/HG01167-1_FC4_S12_L001_R1_001.fastq.gz,unaligned reads,3.95,12237510063,12.24,0.538949,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01167,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01167-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03654,,SRP305758,PRJNA701308,SAMN26237511,HG03654-2_FC1_S68_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03654/raw_data/hic/HG03654-2_FC1_S68_L004_R1_001.fastq.gz,unaligned reads,4.73,14651347743,14.65,0.540169,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03654,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03654-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG01167,,SRP305758,PRJNA701308,SAMN41021679,HG01167-1_FC3_S12_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01167/raw_data/hic/HG01167-1_FC3_S12_L001_R1_001.fastq.gz,unaligned reads,3.85,11931060848,11.93,0.540264,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01167,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01167-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG01167,,SRP305758,PRJNA701308,SAMN41021679,HG01167-2_FC4_S20_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG01167/raw_data/hic/HG01167-2_FC4_S20_L001_R1_001.fastq.gz,unaligned reads,3.73,11560115758,11.56,0.540411,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG01167,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG01167-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03710,,SRP305758,PRJNA701308,SAMN26237513,HG03710-1_FC1_S66_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-1_FC1_S66_L004_R1_001.fastq.gz,unaligned reads,4.75,14737250586,14.74,0.540465,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03710,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03710-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00253,,SRP305758,PRJNA701308,SAMN41021666,HG00253-1_FC4_S33_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00253/raw_data/hic/HG00253-1_FC4_S33_L002_R1_001.fastq.gz,unaligned reads,4.13,12805236843,12.81,0.54148,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00253,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00253-1,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00344,,SRP305758,PRJNA701308,SAMN41021653,HG00344-2_FC1_S30_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00344/raw_data/hic/HG00344-2_FC1_S30_L002_R1_001.fastq.gz,unaligned reads,3.13,9695990709,9.7,0.54233,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG00344,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00344-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03654,,SRP305758,PRJNA701308,SAMN26237511,HG03654-2_FC4_S68_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03654/raw_data/hic/HG03654-2_FC4_S68_L004_R1_001.fastq.gz,unaligned reads,4.37,13556378944,13.56,0.542664,HIC_Y3_Y4_part2,Illumina Sequencing of Omni-C Libraries of HG03654,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03654-2,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
