sample_id,sample,haplotype,phasing,assembly_method,assembly_method_version,assembly_date,genbank_accession,assembly_md5,assembly_fai,assembly_gzi,assembly,
HG01784_hap2,HG01784,2,hic,hifiasm,0.19.9,2024-09,GCA_042034175.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/HG01784_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/HG01784_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/HG01784_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/HG01784_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01784_hap2/analysis/liftoff_outputs/7fde6f5e-c103-4744-b332-68520cf0b167/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03742_hap2,HG03742,2,hic,hifiasm,0.19.9,2024-09,GCA_042034195.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/HG03742_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/HG03742_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/HG03742_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/HG03742_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03742_hap2/analysis/liftoff_outputs/33d746f5-651b-4723-b50f-48e31ec53554/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG00673_hap2,HG00673,2,trio,hifiasm,0.19.9,2024-09,GCA_018472565.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00673/assemblies/freeze_2/HG00673_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00673/assemblies/freeze_2/HG00673_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00673/assemblies/freeze_2/HG00673_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00673/assemblies/freeze_2/HG00673_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG00673_hap2/analysis/liftoff_outputs/43b7d2c7-7095-4002-9385-1eee7f660b96/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG01071_hap2,HG01071,2,trio,hifiasm,0.19.9,2024-09,GCA_018472685.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01071/assemblies/freeze_2/HG01071_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01071/assemblies/freeze_2/HG01071_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01071/assemblies/freeze_2/HG01071_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01071/assemblies/freeze_2/HG01071_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01071_hap2/analysis/liftoff_outputs/afac7f77-1802-404b-a5f9-38930e3f2dee/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG01074_hap2,HG01074,2,trio,hifiasm,0.19.9,2024-09,GCA_042037735.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/HG01074_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/HG01074_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/HG01074_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/HG01074_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01074_hap2/analysis/liftoff_outputs/197b92da-e88c-4561-9d6e-488b92965aca/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG01252_hap2,HG01252,2,trio,hifiasm,0.19.9,2024-09,GCA_042038095.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01252/assemblies/freeze_2/HG01252_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01252/assemblies/freeze_2/HG01252_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01252/assemblies/freeze_2/HG01252_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01252/assemblies/freeze_2/HG01252_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01252_hap2/analysis/liftoff_outputs/dec78dba-7f32-4536-b20f-6a980a2cd58c/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02135_hap2,HG02135,2,trio,hifiasm,0.19.9,2024-09,GCA_042036245.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/HG02135_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/HG02135_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/HG02135_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/HG02135_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02135_hap2/analysis/liftoff_outputs/5f0d4cc0-7a6c-44c7-a99a-290f547f9f72/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02668_hap2,HG02668,2,trio,hifiasm,0.19.9,2024-09,GCA_042038585.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02668_hap2/analysis/liftoff_outputs/0d249946-9def-4386-a944-1c4e72d15165/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03017_hap2,HG03017,2,trio,hifiasm,0.19.9,2024-09,GCA_042038595.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03017_hap2/analysis/liftoff_outputs/cea714d9-0e72-47d1-809f-f731470bfe30/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03041_hap2,HG03041,2,trio,hifiasm,0.19.9,2024-09,GCA_042037625.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03041_hap2/analysis/liftoff_outputs/46769b77-c89d-47eb-9f2c-50b1e749e83d/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02735_hap2,HG02735,2,trio,hifiasm,0.19.9,2024-09,GCA_042076555.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02735_hap2/analysis/liftoff_outputs/d639fcf3-94ca-4a68-98b9-4adb47436994/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03225_hap2,HG03225,2,hic,hifiasm,0.19.9,2024-09,GCA_042076465.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03225_hap2/analysis/liftoff_outputs/9fae8b8e-a48b-4e7c-9426-21faf4653187/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG00320_hap2,HG00320,2,hic,hifiasm,0.19.9,2024-09,GCA_042077765.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG00320_hap2/analysis/liftoff_outputs/92a92f49-9302-49fd-bab1-cf0e2cdda3f5/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG00321_hap2,HG00321,2,hic,hifiasm,0.19.9,2024-09,GCA_042076825.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG00321_hap2/analysis/liftoff_outputs/3465f732-b707-424f-9280-99d249364543/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02583_hap2,HG02583,2,hic,hifiasm,0.19.9,2024-09,GCA_042076715.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02583_hap2/analysis/liftoff_outputs/db259477-2428-4a1d-90c8-cb3ac35bf1ed/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03583_hap2,HG03583,2,hic,hifiasm,0.19.9,2024-09,GCA_042077425.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03583_hap2/analysis/liftoff_outputs/80e63844-d0a9-42fc-950e-016c4f01b232/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
NA18608_hap2,NA18608,2,hic,hifiasm,0.19.9,2024-09,GCA_042077335.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18608/assemblies/freeze_2/NA18608_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18608/assemblies/freeze_2/NA18608_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18608/assemblies/freeze_2/NA18608_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18608/assemblies/freeze_2/NA18608_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/NA18608_hap2/analysis/liftoff_outputs/07862746-fe9a-43b0-837b-0c8471b0f8ad/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
NA18620_hap2,NA18620,2,hic,hifiasm,0.19.9,2024-09,GCA_042077305.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18620/assemblies/freeze_2/NA18620_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18620/assemblies/freeze_2/NA18620_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18620/assemblies/freeze_2/NA18620_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18620/assemblies/freeze_2/NA18620_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/NA18620_hap2/analysis/liftoff_outputs/21fcf2f2-647b-439c-b75b-4914eaf930b7/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
NA19443_hap2,NA19443,2,hic,hifiasm,0.19.9,2024-09,GCA_042076705.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19443/assemblies/freeze_2/NA19443_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19443/assemblies/freeze_2/NA19443_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19443/assemblies/freeze_2/NA19443_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19443/assemblies/freeze_2/NA19443_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/NA19443_hap2/analysis/liftoff_outputs/3fbd7d6e-7d01-4bab-9f60-605049a7f412/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03050_hap2,HG03050,2,trio,hifiasm,0.19.9,2024-10,GCA_045524515.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03050/assemblies/freeze_2/HG03050_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03050/assemblies/freeze_2/HG03050_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03050/assemblies/freeze_2/HG03050_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03050/assemblies/freeze_2/HG03050_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03050_hap2/analysis/liftoff_outputs/28b671f9-efca-4cb8-b494-4f18c87f7275/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG01109_hap2,HG01109,2,trio,hifiasm,0.19.9,2024-10,GCA_018504365.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01109/assemblies/freeze_2/HG01109_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01109/assemblies/freeze_2/HG01109_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01109/assemblies/freeze_2/HG01109_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01109/assemblies/freeze_2/HG01109_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01109_hap2/analysis/liftoff_outputs/3bba66ab-f602-4aeb-84b2-e211c57a8a32/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02055_hap2,HG02055,2,trio,hifiasm,0.19.9,2024-10,GCA_018506125.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02055/assemblies/freeze_2/HG02055_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02055/assemblies/freeze_2/HG02055_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02055/assemblies/freeze_2/HG02055_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02055/assemblies/freeze_2/HG02055_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02055_hap2/analysis/liftoff_outputs/3f805548-b696-4080-bad0-e574c6fea9a3/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02818_hap2,HG02818,2,trio,hifiasm,0.19.9,2024-10,GCA_018503585.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02818/assemblies/freeze_2/HG02818_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02818/assemblies/freeze_2/HG02818_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02818/assemblies/freeze_2/HG02818_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02818/assemblies/freeze_2/HG02818_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02818_hap2/analysis/liftoff_outputs/3dc5bfdb-33fd-4e89-8788-616434b1f9f0/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03098_hap2,HG03098,2,trio,hifiasm,0.19.9,2024-10,GCA_018506165.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03098/assemblies/freeze_2/HG03098_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03098/assemblies/freeze_2/HG03098_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03098/assemblies/freeze_2/HG03098_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03098/assemblies/freeze_2/HG03098_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03098_hap2/analysis/liftoff_outputs/f687c546-c00f-409c-93dd-2a442c4825c5/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03486_hap2,HG03486,2,trio,hifiasm,0.19.9,2024-10,GCA_018503525.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03486/assemblies/freeze_2/HG03486_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03486/assemblies/freeze_2/HG03486_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03486/assemblies/freeze_2/HG03486_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03486/assemblies/freeze_2/HG03486_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03486_hap2/analysis/liftoff_outputs/d0db0fe6-c439-4bcf-9d42-1b20e3d0b4e0/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
